3.457087,0.471067,99.084373
5.520030,0.779085,99.018646
2.817471,0.407633,98.969528
0.098835,0.014610,98.924942
-2.431858,-0.367796,98.875565
0.745959,0.115445,98.823540
3.262763,0.519136,98.757751
6.456090,1.055749,98.689171
9.379086,1.558318,98.647675
10.974403,1.833540,98.632866
12.597311,2.192595,98.518852
13.613503,2.455947,98.411369
11.199578,2.006731,98.432388
8.252844,1.479046,98.431747
5.345137,0.963516,98.413864
2.525964,0.462625,98.363892
0.147993,0.027672,98.296410
3.188517,0.613091,98.201134
6.196910,1.235247,98.070633
9.136652,1.892779,97.920860
11.543656,2.513784,97.710083
13.544087,3.110232,97.463226
16.037533,3.836650,97.255714
12.890761,3.172790,97.102043
9.783512,2.466888,96.965057
7.168674,1.835680,96.874321
5.309299,1.389344,96.742516
3.797573,1.028827,96.520599
1.314063,0.372607,96.207115
-1.072133,-0.319368,95.838341
-3.572598,-1.121752,95.407501
-0.949086,-0.314374,94.927795
1.654642,0.577260,94.418976
4.013010,1.462802,93.952805
6.118582,2.317849,93.514915
8.476299,3.297647,93.195610
5.831472,2.307501,92.984970
4.744307,1.903450,92.808983
2.959512,1.208495,92.578949
3.676675,1.531774,92.309242
6.330781,2.704959,91.957748
8.574630,3.770392,91.541122
6.146533,2.785487,91.083435
4.930787,2.303293,90.602402
3.749502,1.798441,90.164688
1.170951,0.573839,89.796837
-1.081807,-0.541369,89.427315
1.287716,0.656870,89.079765
2.987113,1.548590,88.778900
3.609618,1.898177,88.508209
4.078059,2.177590,88.211708
6.057866,3.310855,87.749550
6.657704,3.737676,87.198280
7.064437,4.079062,86.600372
6.121608,3.631252,86.006760
4.502638,2.737492,85.447189
3.557167,2.214905,84.888992
1.654328,1.052133,84.380508
4.062089,2.631950,83.923653
2.983221,1.964586,83.516754
2.650142,1.775707,83.075378
3.371997,2.300468,82.607002
5.369914,3.724486,82.170105
6.871516,4.832664,81.796585
9.442470,6.747498,81.361618
6.957260,5.056624,80.891312
7.728474,5.692240,80.517647
8.829085,6.615564,80.027184
8.772913,6.783330,79.109909
8.283646,6.619326,78.121788
7.580802,6.257686,77.119728
5.216084,4.410693,76.359680
4.330977,3.745555,75.637657
3.610744,3.202672,74.811646
5.447134,4.973371,73.849220
8.041797,7.607965,72.642960
10.219224,10.067162,71.238708
11.622067,11.969222,69.662598
11.445945,12.347933,67.981323
11.381915,12.842922,66.325584
9.334257,10.920391,64.974434
7.158315,8.641971,63.790291
4.996721,6.182024,62.860722
2.910770,3.674945,62.089149
1.106817,1.421995,61.422413
0.499777,0.653415,60.753231
0.022782,0.030304,60.090862
0.736307,0.996276,59.435390
2.506219,3.454747,58.720200
4.200020,5.912978,57.908745
5.661935,8.172886,56.946720
3.982376,5.873723,56.117676
5.124798,7.766927,55.073940
3.332778,5.178033,54.122196
1.636454,2.602988,53.223915
2.789043,4.543024,52.319031
3.857694,6.432836,51.429893
3.472272,5.924312,50.565445
4.801817,8.424349,49.519825
5.316740,9.696991,48.076550
4.528040,8.607333,46.557449
5.318788,10.557954,44.990559
5.474577,11.194431,43.932308
5.207928,10.960670,42.916508
4.624266,10.203021,41.280609
3.248062,7.453849,39.947670
2.070297,4.925784,38.746609
0.838713,2.061649,37.682751
-0.186845,-0.472812,36.752251
0.216572,0.563689,35.864494
0.531969,1.425665,34.959312
1.533492,4.237638,34.027924
2.474475,7.075818,33.010544
2.006690,5.906186,32.169964
2.474954,7.574705,31.058100
2.271863,7.093345,30.501846
1.701771,5.425264,29.929649
1.419235,4.671473,29.068958
0.639900,2.171658,28.264469
0.206474,0.725379,27.376869
0.784060,2.854268,26.488506
1.493963,5.640728,25.602531
2.336200,9.185799,24.648083
3.095211,12.727447,23.630438
3.707765,15.982637,22.598572
4.162565,19.087748,21.306767
3.459943,17.033112,19.906504
2.740780,14.219836,18.925997
2.144431,11.944234,17.671146
1.725938,10.055158,16.917299
2.011606,12.539174,15.840034
2.052492,13.912661,14.594724
1.576501,11.638229,13.423292
1.178361,9.115378,12.820500
0.696760,5.727030,12.077123
0.287843,2.554131,11.198817
-0.062650,-0.604305,10.312058
0.073910,0.780123,9.431920
0.179282,2.081859,8.579859
0.344163,4.437407,7.732718
0.437912,6.544911,6.675956
0.437140,7.706556,5.663208
0.521447,10.734020,4.852173
0.403773,9.200510,4.384371
0.371846,9.402209,3.951791
0.380086,10.915386,3.480001
0.241059,9.993633,2.411426
0.165725,12.210644,1.357092
0.125158,13.928773,0.898524
-0.045682,14.010143,-0.326065
-0.234869,15.565660,-1.508719
-0.287428,12.806732,-2.243788
-0.310373,11.464147,-2.706345
-0.477604,14.428051,-3.308436
-0.464825,11.854771,-3.917983
-0.542318,12.607752,-4.297487
-0.552353,10.493000,-5.256737
-0.664230,10.495052,-6.316345
-0.582927,8.492321,-6.848054
-0.806185,10.473267,-7.674845
-1.048151,12.339822,-8.463573
-0.869793,9.654286,-8.973058
-1.210748,12.820384,-9.402093
-1.053131,11.124932,-9.424273
-1.355997,13.601912,-9.919995
-1.146454,11.431037,-9.979244
-1.428342,14.155832,-10.039154
-1.650550,16.406940,-10.009549
-1.852168,18.449352,-9.988995
-1.964993,17.855980,-10.938640
-1.739515,15.195498,-11.373287
-2.196817,18.067327,-12.070162
-2.706017,21.059330,-12.744710
-3.205231,23.014765,-13.793722
-3.204708,23.337961,-13.604077
-3.327000,22.331326,-14.735717
-3.095948,19.823105,-15.430816
-2.728280,17.013233,-15.833921
-2.440384,14.609322,-16.476007
-2.896837,17.178499,-16.628384
-3.274808,19.357046,-16.680878
-3.562345,21.086267,-16.658098
-3.171652,18.367575,-17.015850
-3.794356,20.947952,-17.823233
-3.413723,18.177938,-18.456844
-4.007186,20.848022,-18.875433
-4.366748,22.478571,-19.069775
-4.198375,20.290701,-20.261944
-4.787838,21.549536,-21.688953
-4.381565,18.824060,-22.670374
-3.978594,16.312181,-23.695690
-4.561444,17.820240,-24.797501
-4.749914,18.480009,-24.893839
-4.233774,15.909718,-25.716261
-3.779145,13.747736,-26.505985
-4.186118,15.170849,-26.599136
-4.230536,15.319863,-26.618429
-4.978317,17.769300,-26.977631
-4.550976,15.691499,-27.854935
-3.772389,12.874488,-28.119030
-4.155134,13.766840,-28.894770
-3.450379,11.194098,-29.455692
-3.106903,10.092837,-29.420820
-3.662614,11.673951,-29.935482
-3.470404,11.092997,-29.857615
-4.393233,13.916079,-30.104923
-5.058173,16.039309,-30.075979
-4.306333,13.641345,-30.103853
-5.173826,16.100578,-30.593628
-4.672099,14.598320,-30.481339
-4.528869,13.814898,-31.151306
-3.762300,11.321659,-31.535355
-3.176663,9.431836,-31.918493
-2.527906,7.517096,-31.874680
-3.487383,10.285527,-32.110233
-4.529195,13.316440,-32.200504
-5.270365,15.295099,-32.578033
-6.254866,18.152025,-32.578339
-6.407176,18.951687,-32.027142
-5.938548,17.893873,-31.498272
-6.123021,18.091957,-32.057686
-5.323169,15.888934,-31.766991
-6.020805,17.719780,-32.171497
-5.074232,14.978835,-32.084991
-4.588378,13.370771,-32.458473
-5.447487,15.947221,-32.325516
-6.251464,18.080509,-32.677570
-5.343622,15.550333,-32.498161
-6.296248,18.285728,-32.556664
-5.344692,15.570059,-32.467144
-6.262949,18.148687,-32.621323
-5.315530,15.429199,-32.572319
-4.375082,12.768109,-32.415489
-5.191689,15.084453,-32.543903
-5.866332,16.923515,-32.751896
-5.287524,15.611104,-32.080112
-4.265018,12.778717,-31.659157
-4.953537,14.929137,-31.492048
-4.740331,14.774439,-30.550703
-4.591070,14.364702,-30.443678
-3.592288,11.471292,-29.884407
-4.347152,14.208654,-29.256439
-5.022506,16.679686,-28.832737
-4.059648,13.953626,-27.935562
-3.212013,11.316661,-27.304523
-2.394463,8.807130,-26.235428
-2.056233,7.927845,-25.106127
-1.658564,6.698402,-24.034777
-1.039939,4.336677,-23.318977
-1.362981,5.827723,-22.773336
-1.908382,8.471933,-21.975296
-2.537812,11.677852,-21.236164
-2.814383,13.860275,-19.899303
-2.783619,14.279129,-19.134130
-2.597439,13.927665,-18.333401
-2.774191,16.395504,-16.683300
-2.665542,16.918505,-15.563210
-2.083904,14.413384,-14.309332
-1.769788,14.202594,-12.365384
-1.783973,16.589018,-10.692292
-1.311596,14.602000,-8.946284
-0.906948,12.068538,-7.493848
-0.783834,11.625560,-6.727062
-0.571751,10.608742,-5.381622
-0.339127,7.765201,-4.363110
-0.348733,9.648300,-3.612094
-0.329046,12.638935,-2.602550
-0.251201,15.478091,-1.622729
-0.129223,18.132156,-0.712655
0.027019,20.577106,0.131305
0.253156,22.900105,1.105413
0.416958,19.456188,2.142571
0.494829,16.143782,3.063695
0.520919,13.007414,4.001581
0.497003,9.993392,4.967178
0.434376,7.269310,5.964845
0.334580,4.804445,6.947134
0.199563,2.542243,7.825788
0.525097,5.928403,8.822763
0.911648,9.201093,9.859760
1.352429,12.284488,10.943122
1.847109,15.225615,12.043290
2.395001,17.818024,13.321646
2.187082,14.938869,14.485791
1.926255,12.460431,15.277507
1.996984,11.889091,16.564730
2.637887,14.976022,17.347025
3.352027,18.126581,18.184025
3.134626,16.469765,18.696985
3.898037,19.581734,19.523428
3.573406,17.028742,20.537249
3.222739,14.527341,21.657442
4.078340,17.388622,22.834427
4.772985,19.083860,24.263227
4.410355,17.198513,24.840069
4.563903,17.568771,25.142857
5.069897,18.510620,26.416218
5.746443,20.758823,26.678619
6.637565,23.582739,27.093163
6.348816,22.474419,27.185192
5.761233,19.970924,27.717796
5.160472,17.521240,28.252739
6.078346,19.774767,29.381216
5.718472,17.812986,30.566370
5.919019,17.603916,31.870037
5.873110,17.348923,32.065334
6.113989,17.965084,32.217957
6.445824,18.185646,33.408085
7.145646,19.443249,34.495476
6.782759,18.429844,34.538326
7.944111,21.119270,35.207069
7.464196,19.911531,35.101505
6.656590,17.489979,35.570320
7.515677,19.739405,35.582600
7.141203,18.842648,35.439354
8.311684,21.648596,35.842686
9.159003,23.217682,36.696301
10.249696,25.616316,37.148972
10.771001,26.060286,38.197128
9.806373,23.376295,38.684109
8.821115,20.733189,39.149811
7.586621,17.784752,39.237129
6.361763,14.861550,39.352875
5.805133,13.705670,39.001495
6.866483,16.080725,39.269867
8.027647,18.648764,39.538849
6.969646,16.034702,39.863167
8.143187,18.701385,39.922699
7.487283,16.917078,40.471985
8.870815,19.886078,40.738667
9.219435,20.924665,40.319954
9.969792,22.875120,39.953781
10.512385,24.414045,39.548321
9.684382,22.450808,39.608147
8.904001,20.255013,40.242794
8.571318,19.500374,40.239063
9.013505,19.796906,41.437099
8.726281,19.047676,41.650074
8.502734,17.855539,42.993755
8.483542,17.105196,44.431789
8.016603,15.919686,44.975929
8.144393,15.945333,45.487000
9.881818,18.818176,46.491783
11.409503,21.272327,47.265957
12.708496,22.567369,49.068214
11.848401,20.406942,50.211040
11.727260,19.157267,52.209949
13.012214,20.118195,54.309116
14.387671,21.038023,56.450306
13.324382,18.694553,58.040516
15.439047,20.872952,59.467030
17.088648,22.484003,60.510136
17.416901,21.681974,62.625748
18.372297,22.487028,63.269760
20.552732,24.181427,64.762131
20.161921,23.419117,65.243874
19.099850,21.324562,66.718231
21.230217,23.111454,67.649857
19.818121,20.827040,68.934219
18.413204,18.650320,70.256866
16.788111,16.499765,71.320511
19.173986,18.175703,72.574715
18.910154,17.093845,74.183510
21.340845,18.779600,75.071945
23.865507,20.374638,76.053864
22.251699,18.546280,76.816704
23.959921,19.115627,78.170059
25.894690,20.333286,78.650337
25.006834,18.780430,79.961143
23.003906,16.851549,80.670563
24.598167,17.851164,80.933685
26.920406,18.921638,81.812599
25.825258,18.052008,81.961456
24.682613,17.148148,82.125389
27.167097,18.437368,82.743965
25.206242,16.775644,83.248474
27.484266,17.676840,84.106178
27.526403,16.878843,85.249329
25.288685,15.217709,85.682709
23.117689,13.689988,86.044464
21.023949,12.262045,86.381332
23.308641,13.175481,87.054634
25.251490,13.788780,87.767288
27.708492,14.780581,88.231697
28.171158,15.101940,88.134644
25.802530,13.606524,88.454712
23.406136,12.099417,88.832924
21.043989,10.738816,89.072617
23.267536,11.567609,89.544334
25.577652,12.650854,89.635292
26.504620,13.188426,89.528862
29.002377,14.206107,89.805214
27.082975,12.836764,90.363472
27.889429,13.270123,90.299316
29.908371,13.762269,90.843948
27.449417,12.451378,91.068657
25.039537,11.162682,91.335068
22.685179,9.852833,91.722206
25.377127,10.745015,92.085602
28.077761,11.677765,92.332542
26.030384,10.475171,92.770020
27.842905,11.202667,92.772217
30.447460,12.047531,92.985451
28.449425,10.829149,93.458305
30.709145,11.277266,93.870583
27.960102,10.067152,94.087120
25.541687,8.808772,94.535820
26.984936,9.236076,94.611679
24.129816,8.080256,94.824638
21.451975,6.914957,95.177391
24.046261,7.575927,95.378326
25.908306,7.810532,95.743851
23.794977,7.131672,95.790184
24.851904,7.501437,95.733864
26.017357,7.501774,96.085533
25.955217,7.586576,95.983780
24.803474,6.935399,96.306053
27.455740,7.597294,96.378265
29.987883,8.192318,96.465096
32.056171,8.415538,96.722504
29.721828,7.474092,96.980652
26.751482,6.649785,97.046677
23.744816,5.859034,97.088036
21.192133,5.108156,97.215736
22.663157,5.585901,97.094254
23.191206,5.551007,97.252876
20.672785,5.065385,97.126839
22.414850,5.643009,96.974113
22.894754,5.941495,96.793709
24.806612,6.314027,96.910080
23.503735,5.798560,97.088989
20.198282,5.018146,97.049675
16.942463,4.212253,97.045654
13.516123,3.408161,96.964874
12.525084,3.183703,96.918037
14.635210,3.881840,96.657745
14.720522,4.141409,96.262947
14.600327,4.343960,95.847679
16.683895,5.161826,95.532211
18.498211,5.897188,95.275604
20.104633,6.560141,95.067009
21.814348,7.221478,94.933372
23.264708,7.747529,94.877350
24.489893,8.160077,94.872078
20.513058,6.724837,95.023987
16.311695,5.292411,95.118637
12.110758,3.898974,95.188576
8.014027,2.570476,95.221748
4.136306,1.323859,95.240799
0.697022,0.222679,95.256996
2.743095,0.875957,95.260880
4.779344,1.524670,95.269684
6.346030,2.021520,95.282463
7.996794,2.520797,95.373688
7.577833,2.348510,95.517937
3.681032,1.135820,95.554558
3.200706,0.977095,95.642662
-0.907415,-0.275769,95.679161
-4.918014,-1.489395,95.707367
-3.648768,-1.099012,95.750923
-7.837873,-2.354603,95.771721
-11.520092,-3.438483,95.822701
-11.002464,-3.245506,95.914131
-10.506742,-3.051299,96.032288
-8.802981,-2.532780,96.101357
-7.531264,-2.157222,96.134056
-7.066015,-2.022608,96.138916
-8.387551,-2.411374,96.107079
-12.890028,-3.692482,96.133430
-17.250036,-4.931905,96.147499
-21.321617,-6.090005,96.154640
-25.200853,-7.188828,96.163895
-28.348104,-7.941612,96.292747
-26.582342,-7.460198,96.280266
-25.023468,-6.941925,96.360764
-23.413347,-6.478498,96.378502
-21.957560,-6.069973,96.384941
-20.622812,-5.626606,96.473763
-22.257444,-5.859502,96.705017
-25.593912,-6.823863,96.624603
-29.405466,-7.917308,96.561203
-33.381039,-8.972158,96.572495
-37.048824,-9.907437,96.605453
-40.304272,-10.775910,96.606705
-38.570015,-10.255497,96.642082
-36.771587,-9.822941,96.612244
-35.161499,-9.353235,96.639320
-33.683174,-8.916172,96.670494
-32.545177,-8.487838,96.763329
-31.389284,-8.176731,96.770592
-35.414898,-9.255648,96.750389
-39.189911,-10.243373,96.749702
-42.567646,-11.136181,96.744171
-45.567619,-11.946399,96.730965
-46.973984,-13.062804,96.344131
-45.194630,-12.664720,96.290741
-43.650764,-12.189543,96.315094
-42.335213,-11.641952,96.420677
-41.846504,-11.057440,96.681702
-45.342445,-11.825850,96.763092
-48.745182,-12.407450,96.909920
-52.092205,-13.044426,97.004875
-55.153019,-13.992847,96.929054
-57.978271,-14.895723,96.854523
-59.183651,-16.497841,96.327438
-57.747158,-16.056715,96.344971
-56.254101,-15.864754,96.245766
-54.985580,-15.924214,96.053001
-54.145447,-15.830675,95.981750
-55.710266,-15.109605,96.513275
-58.716572,-14.913420,96.922577
-61.253963,-14.195698,97.418114
-64.360825,-14.368605,97.597404
-67.199883,-14.967932,97.608040
-67.577629,-16.978266,96.985863
-66.680885,-17.180464,96.837387
-65.630142,-17.449238,96.642578
-64.482048,-18.023947,96.308426
-65.354378,-20.174768,95.550850
-64.701851,-19.229883,95.855980
-63.507751,-19.312500,95.674080
-65.604904,-21.050474,95.218407
-67.322639,-19.952259,95.877945
-69.803055,-20.175640,96.067635
-72.160744,-20.031027,96.356483
-74.371277,-19.978495,96.576080
-73.449669,-19.684801,96.591255
-72.319000,-20.641735,96.159706
-71.311165,-20.569727,96.082649
-73.348679,-21.506128,95.960251
-72.279877,-22.127832,95.619499
-72.898193,-24.983055,94.598816
-74.494904,-22.711817,95.653267
-73.771706,-25.631371,94.460938
-75.398560,-23.318686,95.535370
-77.221542,-24.401157,95.352798
-78.188637,-21.566692,96.400085
-77.508324,-25.198465,95.100426
-77.554848,-23.341469,95.757095
-77.344292,-27.026566,94.402542
-76.188950,-28.236189,93.767632
-77.045303,-30.976355,92.781815
-78.494011,-28.084675,94.154755
-77.545464,-32.051868,92.416801
-79.915184,-29.045511,93.984833
-78.958061,-33.335514,92.125931
-81.515305,-30.244629,93.754715
-79.971855,-34.450077,91.840988
-81.318054,-31.245609,93.346313
-81.289337,-30.093760,93.779907
-80.739357,-30.067387,93.712761
-81.271187,-33.032486,92.640266
-83.068367,-29.003233,94.410858
-85.164948,-27.669384,95.106438
-86.720535,-27.636618,95.278687
-85.678711,-29.554245,94.533943
-87.024178,-30.266064,94.450760
-85.590324,-36.377090,92.032623
-84.753288,-40.997143,90.021133
-84.358055,-41.165691,89.870369
-82.662743,-43.980301,88.282471
-84.599648,-40.274200,90.290749
-87.664986,-34.181503,93.168274
-87.672523,-37.304012,92.016762
-86.331711,-39.311691,91.008827
-86.928085,-40.608665,90.601440
-86.253944,-43.928505,89.109039
-87.126595,-43.797050,89.346626
-92.264107,-32.009239,94.475899
-92.546883,-30.471527,94.983902
-91.390549,-33.114769,94.018326
-87.472359,-42.157570,90.083549
-90.351646,-37.577274,92.332802
-85.288010,-47.681675,87.285309
-89.223846,-41.340744,90.733734
-80.445824,-56.663097,81.755249
-84.714996,-49.813648,86.201736
-77.231911,-61.367863,78.292999
-87.543732,-45.714226,88.642189
-95.566689,-25.491690,96.621674
-93.885643,-32.330532,94.550896
-98.882973,-11.050493,99.381348
-98.750229,10.864940,99.400169
-97.671082,-18.334887,98.283287
-98.193306,-14.638952,98.906898
-97.997391,-15.116922,98.831039
-94.465805,-31.041002,95.002510
-80.205170,-58.985905,80.559578
-43.773338,-89.484711,43.941479
7.085023,-99.389381,-7.110508
-40.865505,-90.829773,41.029877
-85.624229,-50.890503,85.962936
-76.935120,-63.472958,77.136597
-97.749214,-19.296602,98.106644
-60.758701,79.098274,60.916813
-98.871460,-12.413272,99.221062
-25.786394,96.316246,25.861818
-73.691673,67.036041,73.972214
-5.521780,99.570152,5.537110
-57.507645,81.351830,57.723797
44.235176,89.357574,-44.365074
98.893837,-12.126572,-99.256561
75.233559,-65.191177,-75.574493
99.546318,3.629881,-99.933586
98.665771,13.638586,-99.058098
86.379135,49.612873,-86.714539
99.101402,9.953950,-99.499359
78.151901,61.691925,-78.491669
53.956158,83.748161,-54.159580
64.194839,76.121521,-64.467911
83.726471,53.687977,-84.180077
94.086540,31.798038,-94.735847
94.758362,30.128281,-95.298996
94.982475,29.061007,-95.624298
83.936813,53.220589,-84.454330
94.657837,30.132704,-95.288422
97.412361,18.642937,-98.217476
96.355103,24.078705,-97.016632
97.094193,20.350174,-97.873375
90.365952,41.053776,-91.044868
73.003677,67.223289,-73.563019
67.019196,73.155304,-67.550644
72.012878,68.403885,-72.504135
82.431023,55.247818,-83.068123
89.059776,43.997227,-89.656189
85.537598,50.203617,-86.243004
93.768074,31.837118,-94.690819
94.010216,30.848225,-95.015411
94.286621,28.997293,-95.581886
93.618111,31.660019,-94.729622
96.165009,23.722582,-97.089478
86.617134,48.138771,-87.407959
72.928619,66.778000,-73.752296
84.619720,51.072544,-85.614777
93.006088,33.320076,-94.140930
85.236015,50.183456,-86.173698
82.601219,54.188732,-83.613297
81.879257,55.619926,-82.719872
83.961159,52.030861,-85.001633
86.732597,46.644917,-88.071373
91.920891,35.955105,-93.129066
87.061783,45.986000,-88.423073
93.257881,32.231197,-94.514381
86.710159,46.794460,-88.002853
79.894737,57.262863,-81.279320
79.587875,58.424786,-80.611343
80.315102,57.168118,-81.469101
80.255562,57.841259,-81.125984
77.559967,61.150799,-78.528030
82.951202,54.090233,-83.764931
92.162834,36.837402,-92.857300
89.675697,42.425495,-90.394234
95.832649,25.309593,-96.684952
92.122139,36.160252,-93.085663
80.544685,57.654926,-81.314568
83.684746,52.944626,-84.507332
68.088715,72.053596,-68.682663
77.440331,61.990715,-78.067970
80.211151,58.209854,-80.933815
59.835014,78.910492,-60.420628
65.371086,74.842087,-65.784470
77.948296,61.963058,-78.280296
99.583672,-3.396950,-99.941872
99.647499,1.794227,-99.983795
99.678871,3.194278,-99.948692
-26.668699,-95.986076,26.769886
-91.065575,-40.577614,91.342392
-96.057228,26.247807,96.463524
-95.881744,-27.148729,96.217346
-98.872673,-12.602308,99.197464
-99.640251,2.214842,99.975304
-99.598328,-3.642560,99.933189
-92.270691,-37.589962,92.609871
-96.979675,-21.223749,97.688011
-98.534401,-8.603379,99.620987
-97.834190,-10.159886,99.465103
-96.568169,-14.618953,98.873459
-93.937004,-26.677923,96.195885
-89.073738,-38.855247,91.658951
-91.758385,-29.661520,95.152046
-90.317879,-33.832310,93.645493
-90.583549,-29.442957,95.102386
-87.964455,-35.646729,92.679260
-86.782867,-37.772736,91.691139
-83.544991,-43.167660,88.841400
-86.165253,-35.947807,92.290337
-87.969963,-29.707766,94.743385
-88.372055,-24.312777,96.417618
-87.029030,-28.368105,95.076500
-85.861008,-30.608891,94.193550
-83.297401,-31.734812,93.447853
-82.647095,-27.963663,94.724800
-82.913795,-26.908169,95.116486
-81.813240,-29.206257,94.178841
-79.067909,-32.691650,92.412460
-80.074142,-29.237574,93.934158
-80.583206,-27.546341,94.624168
-80.888741,-24.982731,95.546677
-77.819099,-28.107309,94.053085
-74.469566,-28.371225,93.447998
-71.073601,-28.136547,92.979202
-67.694214,-27.635283,92.582375
-67.209511,-24.968918,93.740074
-66.886818,-25.691042,93.350754
-64.831886,-23.327940,94.094078
-64.656052,-21.488037,94.896469
-65.120201,-21.217707,95.080360
-62.089916,-20.076370,95.149628
-62.316036,-20.165251,95.142578
-61.923058,-20.230181,95.055832
-57.706348,-18.702627,95.128540
-53.728241,-18.511097,94.545906
-51.951481,-18.904449,93.971786
-48.038342,-17.766300,93.791191
-47.743504,-16.698198,94.393250
-44.798019,-15.102976,94.759705
-44.812050,-15.695454,94.378456
-45.971970,-15.993829,94.447395
-46.843327,-16.442320,94.356178
-47.009655,-17.034576,94.017723
-45.972752,-15.707053,94.629295
-44.007965,-15.807155,94.113060
-42.227741,-15.901697,93.584526
-39.475838,-14.336188,93.993607
-35.400444,-12.824821,94.020279
-31.899759,-11.352188,94.212097
-29.182991,-10.136214,94.464127
-29.869818,-10.191725,94.642464
-30.515146,-10.689240,94.377213
-31.111938,-11.186984,94.101562
-30.807329,-10.736365,94.429909
-31.892691,-11.344140,94.217262
-29.581030,-10.808228,93.926720
-31.177910,-11.252133,94.061707
-27.910669,-10.171461,93.955399
-29.005489,-10.362421,94.170776
-26.888948,-9.404684,94.392899
-24.567585,-8.460723,94.550171
-21.988256,-7.763631,94.294899
-19.235706,-6.927754,94.084221
-18.880720,-6.946464,93.849770
-17.364176,-6.293269,94.015762
-18.984034,-6.953597,93.899162
-20.679607,-7.609148,93.848518
-20.286036,-7.666366,93.543015
-16.867445,-6.415084,93.468323
-13.586408,-5.230825,93.322388
-12.961336,-4.962211,93.389778
-14.100680,-5.377077,93.436890
-15.788729,-6.030799,93.417152
-14.227035,-5.339249,93.624023
-10.732824,-4.031390,93.614029
-12.232363,-4.553238,93.718025
-13.323022,-4.948156,93.743431
-14.257758,-5.279796,93.776711
-10.993730,-4.077709,93.758316
-6.202224,-2.273452,93.891045
-2.999455,-1.083354,94.053215
0.896435,0.321717,94.122139
5.511368,1.974302,94.141922
9.739928,3.471057,94.197105
9.514552,3.408577,94.141167
8.151208,2.918378,94.147705
6.822091,2.435446,94.178627
5.187040,1.832275,94.290161
4.139152,1.437984,94.461861
3.934934,1.340326,94.659302
3.554576,1.186182,94.857727
6.776216,2.232474,94.978188
10.784070,3.496732,95.124367
13.872525,4.404055,95.312271
12.815767,4.061893,95.326584
12.299611,3.825240,95.488556
16.239840,5.022640,95.535194
19.865204,6.062286,95.645432
21.612003,6.708352,95.504936
20.212486,6.339443,95.416985
22.984201,7.083982,95.563957
21.699980,6.815578,95.404922
19.735281,6.260318,95.319183
21.497704,6.974800,95.118942
23.639881,7.522575,95.291649
26.522120,8.435283,95.296288
28.904751,9.176618,95.311943
30.751902,9.805486,95.273956
31.386541,10.157331,95.141914
28.139616,8.847244,95.396111
25.114399,7.669387,95.639893
22.280985,6.634259,95.841667
19.706657,5.727787,96.026138
19.501024,5.479671,96.271515
20.523010,5.584286,96.491760
18.645660,5.126878,96.421440
16.065029,4.414543,96.425667
13.279098,3.614968,96.488556
16.072025,4.317753,96.575638
18.563250,4.945099,96.630104
15.556851,4.063225,96.754250
18.126499,4.658181,96.853050
15.390293,3.869202,96.982101
12.402976,3.079956,97.052399
9.606411,2.361327,97.109291
9.741782,2.356831,97.195992
12.927054,3.140074,97.174255
15.841497,3.886431,97.119972
18.669287,4.629538,97.060295
20.019503,5.074246,96.934700
17.378666,4.396297,96.946106
18.619190,4.794065,96.841415
17.924616,4.487004,97.006798
20.896412,5.223827,97.014549
